FID,Count,Area,X,Y,Perimeter,NEAR_FID,NEAR_DIST,ST_NAME,ST_TYPE,MUN_L,SPEEDLIMIT,NBHD_L,STREET_ID,OBJECTID,SITE_NAME,OWNERSHIP,DISTRICT,ACRES,TypeLong,OS_Own_Jur,ALT_NAME
4930,1,22.002310387400001,-71.032357683499995,42.335971826700003,32.272303672200003,2356,97.044173866799994,Broadway, ,Boston,25,South Boston,568,240,Medal of Honor Park,City of Boston,South Boston,6.182693280000000,"Malls, Squares & Plazas",BPRD, 
4931,1,11.028327567600000,-71.071932368099993,42.336132408799998,21.788059517499999,-1,-1.000000000000000, , , ,0, ,0,459,Boston Medical Center Campus,Private,South End,1.310000000000000,"Malls, Squares & Plazas",NULL, 
4932,1,21.064283133800000,-71.011758620199998,42.335889638899999,29.162185484799998,-1,-1.000000000000000, , , ,0, ,0,387,Strandway/Castle Island,Commonwealth of Massachusetts,South Boston,47.699466229999999,"Parkways, Reservations & Beaches",DCR,Fort Independence; Pleasure Ba
4933,1,16.482588643600000,-71.032304556100001,42.335975944399998,28.915995939199998,2356,98.664421838699994,Broadway, ,Boston,25,South Boston,568,240,Medal of Honor Park,City of Boston,South Boston,6.182693280000000,"Malls, Squares & Plazas",BPRD, 
4934,1,18.063681610800000,-71.012046942400005,42.335898957799998,29.074139446099998,-1,-1.000000000000000, , , ,0, ,0,387,Strandway/Castle Island,Commonwealth of Massachusetts,South Boston,47.699466229999999,"Parkways, Reservations & Beaches",DCR,Fort Independence; Pleasure Ba
4935,1,11.198426665700000,-71.071209002900005,42.336142405499999,20.784670335200001,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4936,1,21.773959103300001,-71.099919874299999,42.336235499799997,42.302202704999999,15816,24.648615905400000,Huntington,AVE,Boston,35,Roxbury,2139,475,Mass Art Campus,Commonwealth of Massachusetts,Fenway/Kenmore,0.313067690000000,"Malls, Squares & Plazas",NULL, 
4937,1,16.656268232599999,-71.082540653999999,42.336185813500002,24.471716070700001,9879,75.665949794699998,Kendall,ST,Boston,20,Roxbury,2274,0, , , ,0.000000000000000, , , 
4938,1,18.383761035399999,-71.033047107700000,42.335991838900000,31.998991269699999,4780,81.039934039299993,M,ST,Boston,20,South Boston,2546,240,Medal of Honor Park,City of Boston,South Boston,6.182693280000000,"Malls, Squares & Plazas",BPRD, 
4939,1,10.119308810200000,-71.092695784800000,42.336225811100000,21.528829712899999,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4940,1,10.775805090900000,-71.092665944499998,42.336230227300000,21.574959275400001,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4941,1,10.873476964800000,-71.072005395199994,42.336155091599998,21.718153263200001,-1,-1.000000000000000, , , ,0, ,0,459,Boston Medical Center Campus,Private,South End,1.310000000000000,"Malls, Squares & Plazas",NULL, 
4942,1,11.741570288900000,-71.024270581600007,42.335971446599999,23.300168916800001,9621,64.559364420300000,Broadway, ,Boston,25,South Boston,568,388,Marine Park,Commonwealth of Massachusetts,South Boston,17.199981180000002,"Parkways, Reservations & Beaches",DCR, 
4943,1,6.797204808710000,-71.071223675699997,42.336158494499998,15.491831756400000,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4944,1,27.859539310900001,-71.104549524299998,42.336276460500002,28.789579263299999,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4945,1,8.483542824270000,-71.085673826700003,42.336212610499999,21.244640109999999,7573,55.789966827999997,Tremont,ST,Boston,25,Roxbury,4181,0, , , ,0.000000000000000, , , 
4946,1,11.197088259199999,-71.071132711000004,42.336162528800003,20.784036094600001,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4947,1,10.464389427300000,-71.071155939299999,42.336163280599997,20.466672852999999,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4948,1,20.121854114000001,-71.099910897200004,42.336264058899999,38.356182813300002,15816,38.764958806999999,Huntington,AVE,Boston,35,Roxbury,2139,475,Mass Art Campus,Commonwealth of Massachusetts,Fenway/Kenmore,0.313067690000000,"Malls, Squares & Plazas",NULL, 
4949,1,27.293187258000000,-71.099841445999999,42.336264072600002,38.642129274399998,15816,24.837556656699999,Huntington,AVE,Boston,35,Roxbury,2139,475,Mass Art Campus,Commonwealth of Massachusetts,Fenway/Kenmore,0.313067690000000,"Malls, Squares & Plazas",NULL, 
4950,1,11.028469780000000,-71.071868607699997,42.336171745700000,21.787447898300002,-1,-1.000000000000000, , , ,0, ,0,459,Boston Medical Center Campus,Private,South End,1.310000000000000,"Malls, Squares & Plazas",NULL, 
4951,1,14.894625726199999,-71.162178370000007,42.336473381899999,22.947959994200001,12999,37.323156860799998,Chestnut Hill,DR,Boston,20,Allston-Brighton,5469,0, , , ,0.000000000000000, , , 
4952,1,8.774233397280000,-71.103490131399994,42.336289884700001,17.472184421200001,-1,-1.000000000000000, , , ,0, ,0,345,Harvard Medical School Quadrangle,Private,Fenway/Kenmore,1.712231310000000,"Malls, Squares & Plazas",NULL, 
4953,1,11.028469702900001,-71.071973071399995,42.336176037400001,21.787449367299999,-1,-1.000000000000000, , , ,0, ,0,459,Boston Medical Center Campus,Private,South End,1.310000000000000,"Malls, Squares & Plazas",NULL, 
4954,1,8.686948623659999,-71.092816417099996,42.336252698300001,20.442526356199998,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4955,1,6.796846696940000,-71.071195943099994,42.336177249000002,15.491787794000000,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4956,1,11.197968128599999,-71.071153589399998,42.336179455600004,20.784667033000002,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4957,1,12.430268679899999,-71.082525409400006,42.336219989999996,22.923712724100000,9879,69.124902876199997,Kendall,ST,Boston,20,Roxbury,2274,0, , , ,0.000000000000000, , , 
4958,1,6.796203509570000,-71.071253516200002,42.336182384700003,15.491165007099999,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4959,1,30.037321543499999,-71.104691321499999,42.336303766999997,29.728213565499999,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4960,1,11.093780600300001,-71.024187505100002,42.336003238499998,24.590667708800002,9621,74.124012104700000,Broadway, ,Boston,25,South Boston,568,388,Marine Park,Commonwealth of Massachusetts,South Boston,17.199981180000002,"Parkways, Reservations & Beaches",DCR, 
4961,1,14.823959265499999,-71.100959204000006,42.336296238700001,27.091995031700002,9033,30.445048305899999,Palace,RD,Boston,20,Roxbury,3118,0, , , ,0.000000000000000, , , 
4962,1,6.796977908110000,-71.071169402199999,42.336195100499999,15.491884597600000,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4963,1,7.292164272900000,-71.104521551100007,42.336315792599997,18.571667272900001,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4964,1,13.297389759300000,-71.100907690000000,42.336302862499998,25.801488971400001,9033,22.319858652299999,Palace,RD,Boston,20,Roxbury,3118,0, , , ,0.000000000000000, , , 
4965,1,9.818812679980001,-71.071933770300006,42.336202250299998,21.276687158100000,-1,-1.000000000000000, , , ,0, ,0,459,Boston Medical Center Campus,Private,South End,1.310000000000000,"Malls, Squares & Plazas",NULL, 
4966,1,6.796203507240000,-71.071224890200000,42.336201816100001,15.491169740100000,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4967,1,8.278373003670000,-71.092795357900002,42.336280744400000,18.963448287300000,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4968,1,10.839665212300000,-71.082665685600006,42.336249374499999,21.009969700999999,9879,97.549716319200002,Kendall,ST,Boston,20,Roxbury,2274,0, , , ,0.000000000000000, , , 
4969,1,11.196673119200000,-71.071063059300002,42.336208122800002,20.784066266699998,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4970,1,13.680022001899999,-71.100958722499996,42.336315810199999,26.406763140100001,9033,36.789157747200001,Palace,RD,Boston,20,Roxbury,3118,0, , , ,0.000000000000000, , , 
4971,1,6.796203555540000,-71.071137189300003,42.336216346699999,15.491173297500000,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4972,1,11.907357452499999,-71.163347458499999,42.336525463400001,21.120292203500000,12999,89.339158852799997,Chestnut Hill,DR,Boston,20,Allston-Brighton,5469,359,Chestnut Hill Reservoir,Commonwealth of Massachusetts,Allston-Brighton,115.802331770000000,"Parkways, Reservations & Beaches",DCR, 
4973,1,6.796846671440000,-71.071197740900004,42.336219225699999,15.491798034700000,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4974,1,13.380258870300000,-71.024128564500003,42.336035885999998,24.844195366000001,9621,83.886614756300006,Broadway, ,Boston,25,South Boston,568,388,Marine Park,Commonwealth of Massachusetts,South Boston,17.199981180000002,"Parkways, Reservations & Beaches",DCR, 
4975,1,12.430542291300000,-71.082554307999999,42.336262365600000,22.924117902900001,9879,70.024436002300007,Kendall,ST,Boston,20,Roxbury,2274,0, , , ,0.000000000000000, , , 
4976,1,11.196673264499999,-71.071082741799998,42.336225058600000,20.784071922900001,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4977,1,10.464784581700000,-71.071061988200000,42.336225042499997,20.467276812400002,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4978,1,11.028327567100000,-71.071890651600000,42.336228614600003,21.788092486200000,-1,-1.000000000000000, , , ,0, ,0,459,Boston Medical Center Campus,Private,South End,1.310000000000000,"Malls, Squares & Plazas",NULL, 
4979,1,10.248596677100000,-71.085540914600003,42.336282845500001,21.142640029199999,7573,55.572004074100001,Tremont,ST,Boston,25,Roxbury,4181,0, , , ,0.000000000000000, , , 
4980,1,10.960309479099999,-71.082600156900000,42.336273911299998,22.113404481200000,9879,77.474739338299997,Kendall,ST,Boston,20,Roxbury,2274,0, , , ,0.000000000000000, , , 
4981,1,6.817951516170000,-71.105462154999998,42.336359460799997,16.883257358200002,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4982,1,6.795976607730000,-71.071108265500001,42.336236003800003,15.491221978900001,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4983,1,10.105462714900000,-71.085482625099999,42.336294673300003,20.660652712299999,7573,60.884452090099998,Tremont,ST,Boston,25,Roxbury,4181,0, , , ,0.000000000000000, , , 
4984,1,6.796203562070000,-71.071165534100004,42.336240918800002,15.491179314200000,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4985,1,22.892654207000000,-71.106684468300003,42.336363169400002,45.403619825299998,12356,58.631618269000001,Shattuck,ST,Boston,15,Roxbury,3841,0, , , ,0.000000000000000, , , 
4986,1,19.920639718600000,-71.032362402399997,42.336097725800002,31.152208197299998,-1,-1.000000000000000, , , ,0, ,0,240,Medal of Honor Park,City of Boston,South Boston,6.182693280000000,"Malls, Squares & Plazas",BPRD, 
4987,1,11.608485295400000,-71.092667042499997,42.336334194899997,21.737639382800001,11564,79.200164655400002,Ruggles,ST,Boston,25,Roxbury,3672,0, , , ,0.000000000000000, , , 
4988,1,19.666758376099999,-71.032308124799997,42.336099310500003,30.901234401300002,-1,-1.000000000000000, , , ,0, ,0,240,Medal of Honor Park,City of Boston,South Boston,6.182693280000000,"Malls, Squares & Plazas",BPRD, 
4989,1,28.382942217600000,-71.104641016399995,42.336373996600003,29.050262560699998,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4990,1,6.226923430400000,-71.071136675899993,42.336259237999997,15.128673748400001,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4991,1,13.195762588599999,-71.082005288100007,42.336300822299997,23.714218863599999,9879,68.101605531800004,Kendall,ST,Boston,20,Roxbury,2274,0, , , ,0.000000000000000, , , 
4992,1,34.935327531900001,-71.071282683000007,42.336251523800001,58.705041535399999,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
4993,1,16.287602963699999,-71.011631399899997,42.336025035799999,26.584210129700001,-1,-1.000000000000000, , , ,0, ,0,387,Strandway/Castle Island,Commonwealth of Massachusetts,South Boston,47.699466229999999,"Parkways, Reservations & Beaches",DCR,Fort Independence; Pleasure Ba
4994,1,11.707143394699999,-71.092696177099995,42.336344797400002,21.864330907199999,11564,78.922554387700004,Ruggles,ST,Boston,25,Roxbury,3672,0, , , ,0.000000000000000, , , 
4995,1,10.426459203600000,-71.024070956399996,42.336079332600001,23.966892329899999,15559,77.046980864999995,William J Day,BLVD,Boston,25,South Boston,4502,388,Marine Park,Commonwealth of Massachusetts,South Boston,17.199981180000002,"Parkways, Reservations & Beaches",DCR, 
4996,1,8.174302159030001,-71.032416814399994,42.336117596599998,17.236295873100001,-1,-1.000000000000000, , , ,0, ,0,240,Medal of Honor Park,City of Boston,South Boston,6.182693280000000,"Malls, Squares & Plazas",BPRD, 
4997,1,19.012387213299998,-71.084852313300004,42.336327711800003,23.815630456899999,18831,30.797415761400000,Roxse,DR,Boston,30,Roxbury,3662,0, , , ,0.000000000000000, , , 
4998,1,10.312130874699999,-71.092756696600006,42.336367810699997,21.373931197699999,11564,78.344482490399997,Ruggles,ST,Boston,25,Roxbury,3672,0, , , ,0.000000000000000, , , 
4999,1,13.153126971800001,-71.078835092199995,42.336321554400001,22.225474299199998,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
5000,1,18.063681808399998,-71.011973752599999,42.336054163699998,29.074210384800001,-1,-1.000000000000000, , , ,0, ,0,387,Strandway/Castle Island,Commonwealth of Massachusetts,South Boston,47.699466229999999,"Parkways, Reservations & Beaches",DCR,Fort Independence; Pleasure Ba
5001,1,34.935646838399997,-71.071231421700006,42.336286325000003,58.705706594299997,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
5002,1,6.427328472780000,-71.105381929600000,42.336433146499999,16.664061411900001,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
5003,1,9.867321471380000,-71.161805792899997,42.336616560200000,20.027228543100001,12999,61.040350489700003,Chestnut Hill,DR,Boston,20,Allston-Brighton,5469,359,Chestnut Hill Reservoir,Commonwealth of Massachusetts,Allston-Brighton,115.802331770000000,"Parkways, Reservations & Beaches",DCR, 
5004,1,11.208304332299999,-71.024010534300004,42.336130967400003,23.765212908399999,15559,67.989291937100006,William J Day,BLVD,Boston,25,South Boston,4502,388,Marine Park,Commonwealth of Massachusetts,South Boston,17.199981180000002,"Parkways, Reservations & Beaches",DCR, 
5005,1,34.934476661399998,-71.071180128799995,42.336318906700001,58.705180729299997,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
5006,1,11.926101931100000,-71.081772536200006,42.336373955100001,22.734154430000000,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
5007,1,25.360707501699999,-71.106700810700005,42.336452070800000,64.546393570099994,12356,37.962385892000000,Shattuck,ST,Boston,15,Roxbury,3841,0, , , ,0.000000000000000, , , 
5008,1,9.943957657070000,-71.084802425399999,42.336404934000001,19.771547737799999,18831,30.020474075300001,Roxse,DR,Boston,30,Roxbury,3662,0, , , ,0.000000000000000, , , 
5009,1,13.317208040100001,-71.100803720599998,42.336474069499999,26.122128485699999,9033,25.613196440199999,Palace,RD,Boston,20,Roxbury,3118,0, , , ,0.000000000000000, , , 
5010,1,12.142939058600000,-71.023956304500004,42.336186845299999,25.315547791000000,15559,60.663535536399998,William J Day,BLVD,Boston,25,South Boston,4502,388,Marine Park,Commonwealth of Massachusetts,South Boston,17.199981180000002,"Parkways, Reservations & Beaches",DCR, 
5011,1,15.429778429400001,-71.011475010500007,42.336143417899997,26.358014733099999,-1,-1.000000000000000, , , ,0, ,0,387,Strandway/Castle Island,Commonwealth of Massachusetts,South Boston,47.699466229999999,"Parkways, Reservations & Beaches",DCR,Fort Independence; Pleasure Ba
5012,1,5.187405699930000,-71.105748507100003,42.336523264900002,15.565278300999999,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
5013,1,23.316696352899999,-71.032365812400002,42.336249646699997,32.252324368399997,-1,-1.000000000000000, , , ,0, ,0,240,Medal of Honor Park,City of Boston,South Boston,6.182693280000000,"Malls, Squares & Plazas",BPRD, 
5014,1,9.943957730430000,-71.084855769800001,42.336457143899999,19.771564041200001,18831,33.279121920400001,Roxse,DR,Boston,30,Roxbury,3662,0, , , ,0.000000000000000, , , 
5015,1,20.066721050100000,-71.032314106200005,42.336249686700000,31.988592952299999,-1,-1.000000000000000, , , ,0, ,0,240,Medal of Honor Park,City of Boston,South Boston,6.182693280000000,"Malls, Squares & Plazas",BPRD, 
5016,1,36.727799199400003,-71.084450563399997,42.336447794000001,46.433279076700003,18831,58.434414609599997,Roxse,DR,Boston,30,Roxbury,3662,0, , , ,0.000000000000000, , , 
5017,1,4.777085696630000,-71.105373620400002,42.336538691700000,14.497393950399999,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
5018,1,6.839480062540000,-71.105208713200000,42.336538908000001,17.609620070700000,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
5019,1,8.402145042750000,-71.105728780999996,42.336543165700000,18.684114308200002,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
5020,1,13.767950811700000,-71.097917730399999,42.336519508400002,26.051832719400000,15940,54.042184975700003,Huntington,AVE,Boston,35,Roxbury,2139,0, , , ,0.000000000000000, , , 
5021,1,11.864133228600000,-71.078657888500004,42.336448823399998,22.312230885599998,5664,98.648856383400002,Northampton,ST,Boston,20,Roxbury,3005,0, , , ,0.000000000000000, , , 
